time,Temps moyen entre les vagues,Direction moyenne des vagues,Période des vagues énergétiques,Hauteur moyenne des vagues les plus hautes
2017-11-16 09:00:00,11.644725334240846,0.6463330755698267,13.010124446471377,0.7543828597247755
2017-11-16 10:00:00,11.620235406703765,0.646625672417306,12.873714159971815,0.7530695860094827
2017-11-16 11:00:00,11.607553122800635,0.6468450576400481,12.851547488415637,0.7510058701711637
2017-11-16 12:00:00,11.592902898291845,0.6471374880187063,12.88991288149364,0.7485669332713334
2017-11-16 13:00:00,11.575410092908214,0.6473567483404291,12.967922514085576,0.7461279963715022
2017-11-16 14:00:00,11.554637386515155,0.6472836675166531,13.030159707301001,0.7438766700024271
2017-11-16 15:00:00,11.521401056286258,0.6467719351778939,13.072787921832113,0.7414377331025968
2017-11-16 16:00:00,11.474826461952347,0.6455279441853646,13.099643696986714,0.7393740172642778
2017-11-16 17:00:00,11.351064863863169,0.6431816642983323,13.113284725636671,0.737873133018228
2017-11-16 18:00:00,10.351569696256046,0.6403875949152678,13.115416136363226,0.73974923832579
2017-11-16 19:00:00,9.608344127519093,0.6388398545944874,13.107316775602316,0.7444395015946963
2017-11-16 20:00:00,8.906882631635556,0.6361065859959112,13.088560361208625,0.7508182596404076
2017-11-16 21:00:00,8.373133407367565,0.6317315843985833,13.058294328891535,0.7586979019321687
2017-11-16 22:00:00,8.320873651283971,0.6199163103504677,13.016092396505734,0.7635757757318311
2017-11-16 23:00:00,8.453381652064964,0.6022337285006847,12.959396871179353,0.767140375816199
2017-11-17 00:00:00,8.585670992778661,0.5813678537590267,12.86433595277497,0.7720182496158605
2017-11-17 01:00:00,8.729330656991717,0.5572496593708036,12.413755725181106,0.7774589550077913
2017-11-17 02:00:00,8.837348730235629,0.5317589310724509,12.22278132408172,0.7845881551765279
2017-11-17 03:00:00,8.868398459791571,0.5066865594340588,12.13624604858356,0.792467797468289
2017-11-17 04:00:00,8.860089377234347,0.4821863539437472,12.107258862702404,0.8005350502908071
2017-11-17 05:00:00,8.904914691029896,0.457473557842618,12.10214347695867,0.808227082051812
2017-11-17 06:00:00,8.995221298822884,0.4330072794491741,12.102996041249291,0.814043008505255
2017-11-17 07:00:00,9.075032223385692,0.41022981811885406,12.103848605539914,0.8187332717741604
2017-11-17 08:00:00,9.056664777732882,0.39134437699286573,12.100864630522736,0.8226730929200414
2017-11-17 09:00:00,9.04726239483918,0.3743384367709972,12.093191551907136,0.8247368087583595
2017-11-17 10:00:00,9.184362257033376,0.35630994299718644,12.079976805402492,0.8243615876968473
